boro,boro_name,postcode,avg_growth,categorization,10_11growth,10_11_cat,11_12growth,11_12_cat,12_13growth,12_13_cat,13_14growth,13_14_cat,14_15growth,14_15_cat,15_16growth,15_16_cat,16_17growth,16_17_cat,17_18growth,17_18_cat,_c0,2010_modify_cnt,2011_modify_cnt,2012_modify_cnt,2013_modify_cnt,2014_modify_cnt,2015_modify_cnt,2016_modify_cnt,2017_modify_cnt,2018_modify_cnt,2019_modify_cnt,2010_install_cnt,2011_install_cnt,2012_install_cnt,2013_install_cnt,2014_install_cnt,2015_install_cnt,2016_install_cnt,2017_install_cnt,2018_install_cnt,2019_install_cnt,2010_new_cnt,2011_new_cnt,2012_new_cnt,2013_new_cnt,2014_new_cnt,2015_new_cnt,2016_new_cnt,2017_new_cnt,2018_new_cnt,2019_new_cnt,2010_demolition_cnt,2011_demolition_cnt,2012_demolition_cnt,2013_demolition_cnt,2014_demolition_cnt,2015_demolition_cnt,2016_demolition_cnt,2017_demolition_cnt,2018_demolition_cnt,2019_demolition_cnt,2010_no_change_cnt,2011_no_change_cnt,2012_no_change_cnt,2013_no_change_cnt,2014_no_change_cnt,2015_no_change_cnt,2016_no_change_cnt,2017_no_change_cnt,2018_no_change_cnt,2019_no_change_cnt,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2010_cat,2011_cat,2012_cat,2013_cat,2014_cat,2015_cat,2016_cat,2017_cat,2018_cat,2019_cat,2010_job_time,2011_job_time,2012_job_time,2013_job_time,2014_job_time,2015_job_time,2016_job_time,2017_job_time,2018_job_time,2019_job_time
5,Staten Island,10302,0.04324096460007831,poor,-0.053209818275751455,poor,0.019091647522482175,fair,-0.020215130754797854,poor,0.009297175437928821,poor,0.07404276422684655,fair,0.07498802989135234,poor,0.05825751546190271,fair,0.12015418400160556,good,152,2.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,"",1.0,21.0,17.0,10.0,19.0,29.0,46.0,36.0,17.0,7.0,2.0,15.0,8.0,15.0,5.0,6.0,15.0,19.0,16.0,2.0,1.0,2.0,"",4.0,5.0,2.0,10.0,1.0,4.0,"",1.0,34.0,23.0,16.0,36.0,24.0,38.0,27.0,20.0,9.0,7.0,2791263.0,5412026.0,2425908.0,2650842.0,1934473.0,3747428.0,8574968.0,4161515.0,496321.0,2266520.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,fair,18.703949273567215,14.630101756462357,20.025664522281023,17.997085614377635,11.47036791975724,11.211876858087578,10.607827154159041,10.123942553076311,10.265693813923013,5.448860994155248
5,Staten Island,10305,0.04307728789247604,poor,0.0171213179034604,good,9.003003794867632E-4,poor,-0.07382956958588113,poor,0.02029421963499313,poor,0.03637785336618412,poor,0.07944860918842787,poor,0.09190785646580862,good,0.12917997481047258,good,48,4.0,1.0,1.0,6.0,3.0,9.0,11.0,6.0,3.0,2.0,84.0,68.0,64.0,79.0,83.0,145.0,128.0,119.0,38.0,18.0,43.0,50.0,31.0,50.0,46.0,40.0,58.0,46.0,19.0,11.0,13.0,14.0,13.0,20.0,21.0,9.0,13.0,19.0,4.0,2.0,64.0,67.0,71.0,98.0,97.0,141.0,139.0,135.0,48.0,21.0,19355481.0,6858205.0,12526030.0,53589315.0,15549717.0,17290185.0,17278101.0,16263643.0,8456818.0,5800470.0,good,fair,fair,excellent,fair,fair,fair,fair,fair,fair,19.814239732961322,19.210875541734,27.520738587239194,21.899600417634275,12.897851199817445,13.809710547750266,11.922770111451586,8.211823930946693,8.127597125897024,3.9313629914859574
4,Queens,11001,0.042467193283586405,poor,0.007054985375487876,fair,0.010890325719411132,fair,0.0032330588761857017,fair,0.040852653550476986,fair,0.09136806177532097,good,0.08247044855408286,fair,0.0016945390457500731,poor,0.10320515417168594,fair,15,1.0,"","",1.0,"","","",1.0,"","",3.0,1.0,2.0,7.0,9.0,3.0,14.0,9.0,1.0,2.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0,5.0,1.0,"",1.0,"",2.0,"",11.0,"","","","","",9.0,7.0,8.0,7.0,14.0,8.0,8.0,11.0,3.0,3.0,129020.0,567175.0,691470.0,211300.0,622608.0,1137873.0,607089.0,871573.0,30000.0,37450.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,"","","","","","","","","",""
4,Queens,11412,0.04243332016950174,poor,-0.037509677725277565,poor,0.026577306842203254,good,0.027785535062547558,good,0.04430817109315208,fair,0.0860866152327157,good,0.08329278596933797,fair,0.015990929863301445,poor,0.09228385694319806,fair,153,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,36.0,21.0,16.0,18.0,31.0,58.0,130.0,77.0,22.0,13.0,26.0,23.0,19.0,24.0,24.0,45.0,41.0,36.0,8.0,2.0,6.0,2.0,5.0,2.0,3.0,7.0,2.0,3.0,4.0,"",55.0,37.0,43.0,48.0,52.0,83.0,170.0,99.0,27.0,16.0,7251459.0,2521010.0,2914162.0,12074279.0,5256489.0,10452463.0,8005072.0,8847798.0,3171650.0,2625499.0,fair,poor,poor,fair,poor,fair,poor,poor,poor,fair,25.60266235415455,24.8992008449885,20.568389201210003,18.51047541745532,18.944977171629098,27.7771490581533,24.04888582177374,14.621441354379034,9.032366650689594,5.302766714545583
4,Queens,11413,0.042401676411781004,poor,2.7252076553010475E-4,fair,0.023664634415060462,good,7.369167426773066E-4,fair,0.03173426039707194,fair,0.07422229407124264,fair,0.07482474374257984,poor,0.0364747190159427,poor,0.09421330682619503,fair,122,"",1.0,3.0,2.0,2.0,3.0,4.0,3.0,"","",40.0,20.0,26.0,46.0,39.0,58.0,180.0,109.0,32.0,10.0,32.0,38.0,41.0,65.0,43.0,28.0,43.0,33.0,14.0,6.0,7.0,3.0,11.0,6.0,2.0,7.0,10.0,2.0,"",1.0,52.0,48.0,53.0,81.0,56.0,59.0,187.0,93.0,39.0,12.0,5079260.0,4555819.0,6664805.0,9685956.0,12017187.0,7743286.0,29987711.0,19020464.0,4565590.0,8650126.0,poor,poor,fair,fair,fair,poor,good,fair,poor,good,24.15466160478781,24.773778531370038,18.15789700911228,19.243654673518705,18.59502271846647,26.61142827524842,22.690345270905024,12.265975364629433,9.774117835476288,5.102000793750714
5,Staten Island,10306,0.042103297168929965,poor,0.014018678543673287,fair,0.0010743362793980003,poor,-0.09242998964271208,poor,0.06799313889225689,good,0.03586175562872589,poor,0.09145726809750453,fair,0.06597099987489143,fair,0.12396156691184605,good,188,5.0,6.0,2.0,8.0,6.0,12.0,9.0,14.0,4.0,2.0,63.0,58.0,60.0,122.0,131.0,190.0,209.0,138.0,48.0,21.0,64.0,64.0,58.0,52.0,44.0,77.0,93.0,94.0,20.0,6.0,14.0,19.0,61.0,42.0,42.0,30.0,31.0,31.0,3.0,1.0,73.0,57.0,55.0,126.0,125.0,169.0,175.0,129.0,46.0,27.0,8490178.0,9007812.0,11586626.0,12178871.0,19335395.0,21301203.0,20669583.0,20395659.0,7771641.0,1940958.0,fair,fair,fair,fair,fair,fair,fair,fair,fair,poor,24.127536929258746,23.995372105269272,38.042933439484614,26.342240374590467,14.847549813879517,15.658991925386667,19.47944011869574,10.510491686237268,9.69404058184327,4.101100282870208
4,Queens,11417,0.042082236057251955,poor,-0.036849075766431205,poor,0.011775756336550858,fair,0.010303029565561546,fair,0.026682221163518892,poor,0.09582064420789117,good,0.10077792249808139,fair,0.03979881760607055,poor,0.0861436550319419,poor,133,"","",2.0,"",2.0,5.0,2.0,2.0,5.0,1.0,19.0,40.0,32.0,16.0,35.0,55.0,72.0,41.0,18.0,7.0,20.0,20.0,18.0,8.0,26.0,20.0,21.0,25.0,13.0,7.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,43.0,66.0,45.0,31.0,53.0,78.0,67.0,54.0,31.0,13.0,2201250.0,3418568.0,19124423.0,1831388.0,4770032.0,5530581.0,6443933.0,11728074.0,4822036.0,12918899.0,poor,poor,good,poor,poor,poor,poor,poor,poor,good,24.141315939423876,21.34926173493958,21.187766465634713,20.654845489284554,19.873498393010593,21.945894073115547,20.28880606435937,14.549686538251326,8.586028620474382,4.4024192029853175
4,Queens,11691,0.04198957876614628,poor,-0.013697793273791836,fair,0.018350903176395074,fair,-0.08581588870559462,poor,0.018164540537095344,poor,0.034952357995327726,poor,0.1773886817250268,excellent,0.03252024790322096,poor,0.09641475011545464,fair,60,2.0,1.0,5.0,6.0,2.0,"",3.0,5.0,3.0,2.0,66.0,29.0,47.0,49.0,71.0,68.0,117.0,72.0,33.0,14.0,35.0,32.0,32.0,29.0,35.0,39.0,55.0,43.0,23.0,15.0,8.0,4.0,10.0,4.0,8.0,8.0,12.0,6.0,1.0,3.0,84.0,51.0,64.0,92.0,97.0,126.0,186.0,87.0,55.0,31.0,7296783.0,19168639.0,13294308.0,12642326.0,8002997.0,22253164.0,23900869.0,22675034.0,21817347.0,14745953.0,fair,good,fair,fair,poor,fair,fair,fair,good,good,20.42435253605942,17.51546509312328,19.62667431627663,19.71221853907586,15.361478171006299,21.90343854230524,17.394100847846698,14.873514667349442,11.224663869210742,6.2467173105686005
4,Queens,11422,0.041389094119008575,poor,-0.010280227133522144,fair,0.02384333615332344,good,-0.05401529611002052,poor,0.024975206636674414,poor,0.06090278177275342,fair,0.14771887093073185,excellent,0.033229226772844025,poor,0.09730735371895653,fair,62,2.0,3.0,2.0,1.0,1.0,"","",1.0,1.0,1.0,11.0,7.0,11.0,7.0,6.0,6.0,13.0,16.0,2.0,1.0,3.0,5.0,2.0,15.0,7.0,1.0,7.0,5.0,6.0,2.0,"",1.0,2.0,1.0,1.0,"","",1.0,"","",17.0,11.0,20.0,8.0,15.0,10.0,11.0,14.0,6.0,1.0,588521.0,1084630.0,1127949.0,817661.0,642809.0,558388.0,4280283.0,6992152.0,902375.0,670000.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,23.868497212043145,21.56148758425146,18.584446628404148,18.945311854913978,17.67935816835049,24.939006804610464,24.268208270450703,15.135131325033482,10.39457507909777,5.647989583056251
4,Queens,11363,0.040679814394262846,poor,0.03504232701622108,good,0.01226294724140803,fair,-0.020683323986840335,poor,0.031118169144699732,fair,0.07264925488787018,fair,0.14938584480235115,excellent,-0.018173638201299386,poor,0.06299988924817433,poor,154,2.0,"",1.0,4.0,"",6.0,"",1.0,1.0,"",24.0,17.0,25.0,38.0,37.0,24.0,27.0,29.0,9.0,7.0,28.0,26.0,16.0,38.0,37.0,21.0,13.0,24.0,8.0,2.0,6.0,1.0,2.0,2.0,2.0,8.0,4.0,3.0,2.0,"",50.0,37.0,39.0,55.0,74.0,62.0,45.0,50.0,21.0,14.0,3062604.0,4278828.0,3867948.0,9410887.0,4915386.0,5758076.0,4337960.0,4884945.0,1975970.0,603478.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,32.140585391900125,34.1285464756587,29.74109792847948,25.212198407223415,18.634509614619976,25.90257464693233,32.997729453327565,18.57108153589729,15.58762254715304,5.949675525174801
4,Queens,11419,0.04067778555944108,poor,-0.05829867130235577,poor,-0.006734933575027638,poor,0.007948927762957088,fair,0.04316916393936495,fair,0.09606005567162826,good,0.09551817453671074,fair,0.046953823239441035,poor,0.09863223201825959,fair,181,3.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,1.0,"",53.0,37.0,37.0,29.0,59.0,41.0,66.0,59.0,23.0,6.0,34.0,35.0,38.0,28.0,36.0,25.0,22.0,28.0,15.0,9.0,2.0,6.0,5.0,2.0,4.0,5.0,7.0,1.0,7.0,"",75.0,84.0,84.0,72.0,101.0,74.0,111.0,72.0,35.0,15.0,7691041.0,7369813.0,5200873.0,7079980.0,4769863.0,5528908.0,5206714.0,4889643.0,3949935.0,797157.0,fair,fair,poor,poor,poor,poor,poor,poor,poor,poor,29.74313577895784,37.1275476500454,30.826105148508546,22.445873213419365,15.77080337855848,27.889465765455878,23.47701944447915,13.254273345341469,8.816251656164049,4.275043706438586
4,Queens,11420,0.040617730525350525,poor,-0.04521738303080556,poor,-0.006454222196846771,poor,0.0011254391805858492,fair,0.03218714560200169,fair,0.10084198607531207,excellent,0.10091878783271682,fair,0.04965934939547052,fair,0.08481843347103296,poor,192,3.0,1.0,1.0,2.0,4.0,1.0,3.0,"",2.0,"",27.0,25.0,23.0,22.0,33.0,39.0,80.0,65.0,21.0,13.0,22.0,26.0,21.0,25.0,26.0,35.0,15.0,22.0,9.0,10.0,8.0,2.0,2.0,2.0,3.0,6.0,2.0,4.0,"","",52.0,67.0,50.0,58.0,90.0,70.0,103.0,89.0,35.0,19.0,2499361.0,13729672.0,2741679.0,4082757.0,4690868.0,6432546.0,5887939.0,6807971.0,2799979.0,765698.0,poor,fair,poor,poor,poor,poor,poor,poor,poor,poor,25.939887512748975,31.155323368895658,25.668204004271203,20.655760331672465,21.07237878200912,28.473289934890648,21.953704201485095,12.53486559743254,8.42371399816199,4.111060176992177
4,Queens,11436,0.0405367730623432,poor,-0.039765971864813246,poor,-0.015903911600667866,poor,0.0027281711045039417,fair,0.04300012038267506,fair,0.11825282250084909,excellent,0.10101894634701324,fair,0.019401381014868112,poor,0.09491540851317076,fair,171,"",4.0,4.0,3.0,2.0,9.0,6.0,5.0,2.0,"",35.0,17.0,21.0,32.0,24.0,46.0,106.0,87.0,31.0,16.0,38.0,29.0,33.0,27.0,38.0,33.0,41.0,34.0,7.0,6.0,3.0,5.0,6.0,8.0,9.0,3.0,8.0,7.0,"","",58.0,52.0,67.0,60.0,44.0,83.0,112.0,96.0,33.0,17.0,5615343.0,3750326.0,4393402.0,12918387.0,11307369.0,6396848.0,8982194.0,13499915.0,3277406.0,1376846.0,poor,poor,poor,fair,fair,poor,poor,fair,poor,poor,22.93125602900799,17.503492920383906,22.82373727109909,22.10813342187678,17.33328054426382,23.287205825831354,18.119143077045276,12.98352560455126,8.388610759417897,4.945273843972879
5,Staten Island,10308,0.04039647288039416,poor,0.01566747306114721,fair,0.011808113872996937,fair,-0.022898941710922712,poor,0.03504896068065001,fair,0.05827830967714407,poor,0.04739484066998194,poor,0.043910619583988585,poor,0.11124040563747059,good,160,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,"",40.0,26.0,30.0,104.0,123.0,116.0,118.0,80.0,20.0,9.0,54.0,34.0,34.0,36.0,17.0,30.0,50.0,31.0,15.0,7.0,4.0,9.0,19.0,22.0,60.0,17.0,14.0,13.0,3.0,"",32.0,27.0,35.0,83.0,98.0,109.0,90.0,70.0,25.0,12.0,2968974.0,3129831.0,3849924.0,7798576.0,8241059.0,8300455.0,10858031.0,9995805.0,4014475.0,1483053.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,30.111534965297274,28.896604418694995,46.955490998305315,31.02941234991003,15.626758139960303,11.21375648088144,11.547438750421913,8.286580598123836,8.997127445257286,3.4204356349807217
1,Manhattan,10017,0.039708017738617776,poor,0.09128340034729754,excellent,-0.07293032378001615,poor,0.020143832337249055,good,0.03829092715943439,fair,0.04921730356432845,poor,0.09325316093137413,fair,0.018947399444242733,poor,0.07250314872685873,poor,183,101.0,197.0,248.0,225.0,212.0,188.0,227.0,256.0,201.0,113.0,268.0,338.0,383.0,359.0,360.0,317.0,328.0,327.0,172.0,105.0,97.0,126.0,133.0,139.0,143.0,137.0,117.0,135.0,118.0,56.0,36.0,36.0,42.0,58.0,48.0,59.0,53.0,48.0,47.0,17.0,529.0,684.0,799.0,806.0,774.0,698.0,737.0,780.0,546.0,287.0,84875311.0,150382218.0,161132441.0,153844582.0,158620863.0,172887532.0,239010798.0,243358642.0,135041387.0,81144052.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,36.99130230733062,28.23799868030739,30.183211215888104,22.203377063062394,21.108159653781524,15.809164378041116,13.103357938579478,8.790455757144018,15.703014413103562,8.420923705166805
4,Queens,11694,0.03954599349669469,poor,0.031178281793012217,good,0.039219186007186116,good,-0.22564777926177731,poor,0.11559530660487397,excellent,0.026402172317703997,poor,0.08047998063408482,poor,0.13889765205571117,excellent,0.11746124874658427,good,89,"",1.0,1.0,2.0,3.0,6.0,"",6.0,1.0,"",29.0,34.0,40.0,36.0,39.0,54.0,51.0,51.0,30.0,8.0,18.0,30.0,24.0,41.0,43.0,46.0,30.0,33.0,17.0,8.0,11.0,4.0,2.0,21.0,15.0,6.0,7.0,8.0,1.0,2.0,53.0,62.0,50.0,93.0,70.0,69.0,61.0,57.0,32.0,10.0,8944740.0,3886459.0,7778881.0,10695153.0,6989376.0,17651752.0,4732875.0,7241430.0,6429396.0,1277907.0,fair,poor,fair,fair,poor,fair,poor,poor,fair,poor,31.630148472243746,23.00201806756472,22.299101491574774,29.23352175817196,22.991155693854523,19.586919380882875,22.083430089440952,17.516046399566967,12.820602626068599,4.904013973376403
2,Bronx,10465,0.03904163027711195,poor,0.01411084304100976,fair,0.04025511844252016,good,3.297720866009629E-4,fair,-0.00866920206125289,poor,0.05844930059541432,poor,0.030714919813547983,poor,0.06159477005756439,fair,0.09978654563343693,fair,197,5.0,1.0,1.0,7.0,15.0,15.0,14.0,7.0,4.0,2.0,72.0,30.0,21.0,37.0,54.0,81.0,72.0,74.0,12.0,10.0,30.0,26.0,32.0,46.0,58.0,42.0,70.0,48.0,9.0,5.0,3.0,2.0,3.0,6.0,2.0,8.0,6.0,2.0,1.0,"",105.0,59.0,40.0,70.0,86.0,124.0,97.0,106.0,20.0,14.0,10990782.0,11660922.0,2934672.0,3873233.0,5868895.0,8769864.0,7031294.0,13916992.0,22830554.0,2218578.0,fair,fair,poor,poor,poor,poor,poor,fair,good,poor,38.207952722596836,33.8892501615832,25.265134900199083,19.772468183317955,15.400469213589224,15.768354387332575,12.855959801687696,10.845242791256041,8.19080969450496,3.714705584262475
5,Staten Island,10310,0.03884096737199387,poor,0.015306381736658301,fair,0.011429733296597267,fair,-0.0207670465411754,poor,-0.0066143807785380565,poor,0.07126040917843643,fair,0.059461008454455094,poor,0.06786598076381038,fair,0.08223136556766601,poor,46,5.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,1.0,62.0,70.0,47.0,68.0,101.0,114.0,86.0,86.0,22.0,8.0,45.0,42.0,36.0,35.0,36.0,40.0,51.0,24.0,16.0,7.0,13.0,15.0,6.0,4.0,10.0,13.0,14.0,14.0,4.0,"",73.0,73.0,67.0,81.0,99.0,111.0,99.0,89.0,31.0,14.0,10391733.0,9491083.0,11509975.0,6636725.0,12180300.0,10448902.0,10892747.0,9081849.0,6248773.0,12217693.0,fair,fair,fair,poor,fair,fair,poor,poor,fair,good,18.966172190972415,16.503261021358643,24.224384636246157,18.069327845617067,12.570846404071212,13.032616313678488,17.80221728668382,10.829297082204732,16.23558297616207,8.506166378609459
4,Queens,11411,0.03864438321649694,poor,0.010672399318501993,fair,0.037170473025463696,good,0.0050670006642999695,fair,0.021063057452208184,poor,0.06620747042065353,fair,0.05652252868987422,poor,0.029755971913643278,poor,0.08252838512039753,poor,136,3.0,2.0,6.0,2.0,3.0,1.0,4.0,"",1.0,1.0,21.0,19.0,19.0,21.0,17.0,41.0,161.0,61.0,11.0,2.0,20.0,15.0,23.0,20.0,11.0,15.0,14.0,20.0,12.0,1.0,3.0,2.0,"",2.0,1.0,1.0,2.0,2.0,"","",25.0,20.0,33.0,33.0,28.0,38.0,150.0,51.0,14.0,5.0,1986440.0,1661041.0,5321054.0,3565171.0,28111518.0,5346446.0,24898900.0,4224212.0,8556403.0,491190.0,poor,poor,poor,poor,good,poor,fair,poor,fair,poor,27.451541278014865,27.174670517187916,21.018781016501833,21.998037859503384,19.851250719050483,23.850247969553976,22.835036677935456,13.107740032006017,9.792563642469258,4.608387996099056
2,Bronx,10472,0.03761140218060587,poor,-0.09427516349505642,poor,0.055170114466191696,excellent,-0.011027824714682843,poor,0.0184609298169198,poor,0.03500665100284096,poor,0.06481427114027988,poor,0.1123088360342608,good,0.08878329689042912,poor,73,"",1.0,1.0,3.0,4.0,3.0,8.0,4.0,6.0,"",42.0,72.0,56.0,63.0,65.0,99.0,100.0,118.0,53.0,12.0,30.0,51.0,37.0,39.0,44.0,67.0,54.0,51.0,16.0,9.0,5.0,7.0,4.0,7.0,1.0,3.0,1.0,3.0,1.0,1.0,82.0,113.0,86.0,103.0,102.0,161.0,155.0,160.0,85.0,25.0,4718105.0,6182298.0,5885122.0,10039082.0,12960874.0,10093915.0,24922493.0,12818929.0,10340297.0,3894415.0,poor,fair,poor,fair,fair,poor,fair,fair,fair,fair,18.28817477872815,15.446838212722366,14.620253936517983,12.085246908093477,12.996955347232916,12.428080479881302,9.42169810985744,8.90744916053473,7.8932244419946365,5.871689186882105
3,Brooklyn,11416,0.03718060384560087,poor,-0.06697285365758324,poor,0.01855659701359958,fair,0.004993335915628083,fair,0.0342967184062482,fair,0.10663499219574653,excellent,0.11299091810290608,good,0.03946578830305767,poor,0.12396660312874132,good,151,5.0,"",5.0,3.0,2.0,5.0,10.0,1.0,3.0,"",38.0,26.0,35.0,42.0,48.0,47.0,68.0,55.0,15.0,12.0,28.0,25.0,29.0,37.0,38.0,37.0,29.0,27.0,10.0,6.0,10.0,3.0,6.0,6.0,7.0,6.0,5.0,5.0,1.0,1.0,74.0,61.0,79.0,83.0,79.0,89.0,112.0,91.0,37.0,18.0,3855651.0,3078852.0,3899604.0,18277308.0,6639769.0,6948664.0,7929827.0,4742295.0,6675647.0,5120397.0,poor,poor,poor,good,poor,poor,poor,poor,fair,fair,26.693602180294196,23.397231566449435,21.662536369339804,17.677211990826034,18.10322455709545,20.745978012849175,17.10845850979183,10.562004271185506,7.866039588284812,4.381257191489771
3,Brooklyn,11416,0.03718060384560087,poor,-0.08889714598992726,poor,-0.08038570332895884,poor,-0.0062696557392658316,poor,0.19142146066142185,excellent,0.0302995768191891,poor,0.16005289641789805,excellent,-0.12347115038989082,poor,0.2146945523143407,excellent,151,5.0,"",5.0,3.0,2.0,5.0,10.0,1.0,3.0,"",38.0,26.0,35.0,42.0,48.0,47.0,68.0,55.0,15.0,12.0,28.0,25.0,29.0,37.0,38.0,37.0,29.0,27.0,10.0,6.0,10.0,3.0,6.0,6.0,7.0,6.0,5.0,5.0,1.0,1.0,74.0,61.0,79.0,83.0,79.0,89.0,112.0,91.0,37.0,18.0,3855651.0,3078852.0,3899604.0,18277308.0,6639769.0,6948664.0,7929827.0,4742295.0,6675647.0,5120397.0,poor,poor,poor,good,poor,poor,poor,poor,fair,fair,26.693602180294196,23.397231566449435,21.662536369339804,17.677211990826034,18.10322455709545,20.745978012849175,17.10845850979183,10.562004271185506,7.866039588284812,4.381257191489771
3,Brooklyn,11236,0.03714422919869732,poor,-0.018539548709572584,poor,0.009515094738657389,fair,-0.0906270530971707,poor,0.029950099529567092,fair,0.023890513185424744,poor,0.17724488339557679,excellent,0.06337125489140918,fair,0.10084211978413783,fair,1,2.0,3.0,5.0,10.0,7.0,12.0,8.0,8.0,3.0,2.0,74.0,77.0,72.0,62.0,90.0,124.0,173.0,96.0,29.0,9.0,44.0,27.0,33.0,38.0,34.0,40.0,41.0,36.0,22.0,9.0,4.0,1.0,10.0,9.0,7.0,6.0,8.0,5.0,"",2.0,120.0,113.0,86.0,92.0,110.0,166.0,190.0,114.0,75.0,22.0,40330242.0,5267639.0,9433960.0,9548959.0,20356622.0,27257422.0,25559889.0,22777517.0,51267045.0,6713541.0,excellent,poor,fair,fair,fair,good,fair,fair,excellent,fair,16.668501858761957,15.149824342108447,22.33326806802419,18.87785622322986,20.550153263336913,21.634812136483443,16.74494050808536,11.622573632413308,8.517979696798859,5.127410214953485
2,Bronx,10466,0.037094764502374665,poor,-0.017896213464520732,fair,0.015597917118485327,fair,-3.171054134155405E-4,fair,-0.0015797860503315633,poor,0.07581033623498853,fair,0.05753977105173848,poor,0.06180994179395066,fair,0.08830016019421276,poor,157,2.0,"",1.0,1.0,3.0,5.0,1.0,6.0,2.0,1.0,44.0,28.0,44.0,55.0,23.0,34.0,95.0,55.0,16.0,16.0,33.0,22.0,31.0,24.0,20.0,21.0,48.0,37.0,14.0,3.0,6.0,6.0,8.0,5.0,2.0,4.0,6.0,2.0,"",7.0,108.0,35.0,66.0,73.0,56.0,51.0,111.0,82.0,30.0,13.0,11485340.0,2513143.0,10321819.0,8879364.0,3438160.0,3772803.0,15193225.0,12074496.0,11598420.0,706052.0,fair,poor,fair,poor,poor,poor,fair,fair,fair,poor,24.132235298088915,21.12824754783683,17.49720342430075,14.34857521050091,12.186595466205679,12.492336822681834,11.213895966586055,10.628148332974853,8.652874876182622,5.8994008079593945
2,Bronx,10469,0.03691778606961082,poor,0.00854999796800333,fair,0.00846145168828122,fair,-0.013753549677967006,poor,-0.010465422282617591,poor,0.073577984052367,fair,0.05241304771760613,poor,0.06689519856779788,fair,0.09378552893695252,fair,176,7.0,11.0,5.0,9.0,5.0,16.0,11.0,15.0,5.0,"",64.0,71.0,98.0,60.0,76.0,100.0,110.0,77.0,22.0,16.0,42.0,44.0,48.0,49.0,58.0,59.0,63.0,39.0,14.0,8.0,1.0,5.0,13.0,9.0,10.0,11.0,12.0,2.0,2.0,"",109.0,115.0,151.0,129.0,111.0,155.0,167.0,113.0,44.0,18.0,14294305.0,37210524.0,18073938.0,51318858.0,14651597.0,11765982.0,12363598.0,11501940.0,7213743.0,3283084.0,fair,good,good,excellent,fair,fair,fair,poor,fair,fair,32.93981323600155,25.656880824008145,19.761401408314818,18.05862888550848,15.540163307309587,14.552473761510432,13.366263463895953,13.080569720010967,9.393700473339393,5.124639498064912
2,Bronx,10461,0.03616874938092253,poor,-0.03422365562375858,poor,0.04783949221097033,excellent,-0.009369271656410747,poor,-0.0033187846793415513,poor,0.06075415191166111,poor,0.042505721140332305,poor,0.08873112279106793,good,0.08616499924961414,poor,186,17.0,22.0,18.0,17.0,18.0,14.0,10.0,9.0,9.0,7.0,64.0,46.0,61.0,70.0,70.0,66.0,90.0,50.0,31.0,8.0,40.0,42.0,62.0,54.0,52.0,41.0,52.0,29.0,24.0,6.0,3.0,5.0,5.0,7.0,4.0,9.0,6.0,4.0,1.0,"",110.0,117.0,105.0,106.0,109.0,93.0,127.0,85.0,58.0,21.0,19977296.0,16743854.0,11023279.0,22502832.0,17607795.0,21945401.0,14290537.0,9566792.0,21220749.0,8733929.0,good,good,fair,good,fair,fair,fair,poor,good,good,32.14966455320742,24.129098360265157,20.09549582804838,17.194174281189053,16.343979843878486,15.738247699597792,13.329647070611058,14.36432855734117,9.378233067360538,5.3586710324249225
5,Staten Island,10303,0.03395570143379065,poor,-0.017937024931972446,fair,0.0030536589771477138,poor,-0.031968558387151944,poor,0.027848007804869106,poor,0.042845114915245695,poor,0.053168035539317655,poor,0.05106589246954994,fair,0.11182930739782164,good,67,7.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,"",53.0,22.0,28.0,38.0,86.0,139.0,134.0,92.0,31.0,10.0,35.0,14.0,24.0,47.0,33.0,48.0,36.0,27.0,12.0,6.0,11.0,2.0,7.0,10.0,12.0,9.0,10.0,16.0,1.0,"",44.0,26.0,37.0,49.0,78.0,163.0,116.0,73.0,36.0,10.0,4514526.0,2057068.0,3464764.0,9973531.0,13212748.0,29377092.0,15494948.0,4784873.0,21924758.0,2084977.0,poor,poor,poor,fair,fair,good,fair,poor,good,poor,13.901242682172256,10.686953702837986,19.95371772671283,16.368883333922675,9.863212030397941,10.954851344277701,10.026662484373842,8.740089630306763,8.38016593289785,4.92686700000485
